Spreadsheet version 2.0;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
max-pxcor;min-pycor;;;;;;;;;;;;;;;;;;;
16;-16;;;;;;;;;;;;;;;;;;;
1;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
1000;;;;;;;;;;;;;;;;;;;;
1000;;;;;;;;;;;;;;;;;;;;
0,2;;;;;;;;;;;;;;;;;;;;
0,05;;;;;;;;;;;;;;;;;;;;
[step];mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens;mean [digital-knowledge] of citizens
79;19,03291414;18,54500678;19,52136793;19,08963751;18,45886097;20,23687839;19,09078135;18,91528406;18,03443571;20,18356156;19,14856656;18,37340234;19,66102591;19,44571052;20,05253797;18,16538785;18,47481263;18,34062288;20,15351518;20,24247112
80;18,98524747;18,51428734;19,47286793;19,04283822;18,41256126;20,18981422;19,04244802;18,86828406;17,98773481;20,13622823;19,11923322;18,32706901;19,63035924;19,39813274;20,00570464;18,11755451;18,46114596;18,29301632;20,10618184;20,19597112
81;18,9375808;18,466954;19,42451648;18,99583822;18,36639459;20,17731422;18,99411469;18,82111739;17,94140148;20,08922823;19,08806656;18,28073567;19,58269258;19,4012994;19,97553797;18,06972118;18,41421894;18,26268298;20,05851518;20,16513778
82;18,8905808;18,42028734;19,37651648;18,94917155;18,32022792;20,13048088;18,94578135;18,77361739;17,89506814;20,05822823;19,04023322;18,23406901;19,55202591;19,37113274;19,92803797;18,02188785;18,40055227;18,23234965;20,01084851;20,11797112
83;18,8765808;18,37262067;19,32818315;18,90250488;18,27406126;20,10198088;18,91411469;18,72611739;17,84873481;20,01156156;18,99389989;18,20406901;19,50446826;19,3242994;19,88066306;17,97405451;18,3538856;18,18434965;19,97984851;20,07080445
84;18,8465808;18,324954;19,28051648;18,85559595;18,22789459;20,07181422;18,86611469;18,67928406;17,80273481;19,96389489;18,94589989;18,15706901;19,45830159;19,27746607;19,83332973;17,92622118;18,33989554;18,13734965;19,93251518;20,03997112
85;18,8005808;18,29428734;19,23251648;18,80876262;18,18172792;20,02564755;18,81786152;18,63181767;17,75606814;19,91622823;18,89756656;18,11006901;19,42746826;19,23163274;19,78600824;17,87838785;18,29415625;18,08951632;19,88451518;19,99247112
86;18,75391414;18,24768339;19,18418315;18,76226262;18,13556126;19,98048088;18,77036152;18,58448434;17,72640148;19,88522823;18,84924851;18,06340234;19,39663493;19,18463274;19,73884157;17,83064159;18,24765625;18,04234965;19,83651518;19,94497112
87;18,72324747;18,20018339;19,13618315;18,71542929;18,08939459;19,93331422;18,72262982;18,53748434;17,69640148;19,83727885;18,80184795;18,01640234;19,36613493;19,13710234;19,6916749;17,78297493;18,20048958;17,99447717;19,78884851;19,89780445
88;18,6765808;18,15311903;19,10451648;18,66859595;18,04333751;19,88614755;18,67462982;18,49048434;17,64973481;19,78959799;18,77118128;17,96940234;19,31974752;19,09010234;19,6611749;17,73530826;18,18732291;17,9468105;19,74218184;19,85030445
